Gene name,ensembl_gene_id,target_id,pval,qval,b,Log2
Ache,ENSMUSG00000023328,ENSMUST00000150983.1,5.5931553965524E-05,0.0025764019,-1.080447996,-1.5587569658
Aamdc,ENSMUSG00000035642,ENSMUST00000154853.7,0.0021247169,0.0454390904,-1.081429296,-1.5601726823
Dusp4,ENSMUSG00000031530,ENSMUST00000033930.4,1.10404132173915E-05,0.0006600946,-1.0824561007,-1.5616540484
Gpcpd1,ENSMUSG00000027346,ENSMUST00000127712.7,1.87746899867454E-12,7.20689603382511E-10,-1.0847702608,-1.5649926758
Hrc,ENSMUSG00000038239,ENSMUST00000085351.6,0.0002557739,0.0086797636,-1.0889589344,-1.5710356545
Eci2,ENSMUSG00000021417,ENSMUST00000166109.7,0.0015514565,0.0357949936,-1.0898868109,-1.5723742972
Yjefn3,ENSMUSG00000048967,ENSMUST00000152938.8,4.31682201718118E-05,0.0020769756,-1.0906581589,-1.5734871171
Adhfe1,ENSMUSG00000025911,ENSMUST00000027044.14,1.9193255056E-08,2.77793524612428E-06,-1.0933530163,-1.5773749745
Prss12,ENSMUSG00000027978,ENSMUST00000029603.9,0.0004899427,0.0144992932,-1.0942657951,-1.5786918359
Prss23,ENSMUSG00000039405,ENSMUST00000207932.1,1.16063327490945E-07,1.35423406325503E-05,-1.0948505763,-1.5795354969
Acss2,ENSMUSG00000027605,ENSMUST00000103142.11,1.54219023007811E-05,0.0008822294,-1.0952665551,-1.5801356275
Fdft1,ENSMUSG00000021273,ENSMUST00000224267.1,7.06602077295142E-09,1.12068358804059E-06,-1.0991134764,-1.5856855618
Kalrn,ENSMUSG00000061751,ENSMUST00000114964.7,1.29104710445512E-10,0.000000034,-1.0994890794,-1.5862274424
Pkia,ENSMUSG00000027499,ENSMUST00000193330.1,1.47188299402813E-06,0.0001192767,-1.1034909707,-1.5920009511
Gm34302,ENSMUSG00000103476,ENSMUST00000192926.1,0.0010392017,0.0261891678,-1.1036963826,-1.5922972978
Jarid2,ENSMUSG00000038518,ENSMUST00000174683.7,0.001088326,0.0270794652,-1.1055163228,-1.5949229166
Ndufb10,ENSMUSG00000040048,ENSMUST00000147648.1,0.0003088249,0.01001186,-1.1080182492,-1.5985324334
Nrarp,ENSMUSG00000078202,ENSMUST00000104999.3,2.61512909593164E-06,0.0001953896,-1.1092785149,-1.6003506125
Abcb4,ENSMUSG00000042476,ENSMUST00000003717.12,1.80485948463657E-09,3.58085473706565E-07,-1.109298014,-1.6003787437
Ush1g,ENSMUSG00000045288,ENSMUST00000103037.4,0.0010743138,0.0268188618,-1.1117466367,-1.6039113595
Homer2,ENSMUSG00000025813,ENSMUST00000098326.2,1.33208299433755E-10,3.47608041670163E-08,-1.1123957523,-1.6048478353
Mdh1,ENSMUSG00000020321,ENSMUST00000102874.10,2.7203148303844E-21,3.51471310999885E-18,-1.1128940169,-1.6055666792
Vtn,ENSMUSG00000017344,ENSMUST00000017488.4,9.65980286632036E-11,2.59081197538992E-08,-1.1130117743,-1.6057365672
Tln2,ENSMUSG00000052698,ENSMUST00000040025.13,0.0013134546,0.0314546241,-1.1162197353,-1.6103646767
Slc27a1,ENSMUSG00000031808,ENSMUST00000212889.1,1.14271691466117E-05,0.0006801477,-1.117088062,-1.6116174073
Pstk,ENSMUSG00000063179,ENSMUST00000141914.2,0.0020542897,0.0444533853,-1.1175119866,-1.6122290011
Stat1,ENSMUSG00000026104,ENSMUST00000186857.6,0.000005857,0.0003830429,-1.1186449575,-1.6138635327
Tnnt3,ENSMUSG00000061723,ENSMUST00000105952.9,0.0005300365,0.015401878,-1.1201776055,-1.6160746764
Fam81a,ENSMUSG00000032224,ENSMUST00000034749.15,0.0005821372,0.0165704219,-1.1204423801,-1.6164566654
Ptp4a3,ENSMUSG00000059895,ENSMUST00000229339.1,3.87393157168995E-05,0.0018983698,-1.121320031,-1.6177228479
Ephb6,ENSMUSG00000029869,ENSMUST00000114732.2,0.0020571751,0.0444976475,-1.1223123323,-1.6191544362
Fabp5,ENSMUSG00000027533,ENSMUST00000123744.1,0.0001242185,0.004943822,-1.122713824,-1.6197336662
Lipe,ENSMUSG00000003123,ENSMUST00000206861.1,9.82561387298356E-08,1.16181304395883E-05,-1.1234376253,-1.6207778908
Pxmp2,ENSMUSG00000029499,ENSMUST00000031472.11,3.9150313566408E-10,9.13616546499264E-08,-1.1236856789,-1.6211357565
Ndrg2,ENSMUSG00000004558,ENSMUST00000228173.1,0.0002068363,0.0073987251,-1.124066676,-1.6216854191
Gys1,ENSMUSG00000003865,ENSMUST00000209230.1,0.0001286501,0.0050631383,-1.1251960213,-1.62331472
Arhgap6,ENSMUSG00000031355,ENSMUST00000033721.12,0.0005462956,0.0157791256,-1.126796919,-1.6256243271
Zfp36,ENSMUSG00000044786,ENSMUST00000209061.1,2.72173971796047E-09,4.90403802991564E-07,-1.130103022,-1.6303940256
Myl2,ENSMUSG00000013936,ENSMUST00000014080.12,3.39510489774165E-11,1.01609543360491E-08,-1.130151887,-1.6304645228
Car14,ENSMUSG00000038526,ENSMUST00000147962.2,0.0019635665,0.0427345966,-1.13046675,-1.6309187741
Slc25a22,ENSMUSG00000019082,ENSMUST00000140602.7,1.43476256093712E-05,0.0008379678,-1.1306601381,-1.6311977742
Plxna4,ENSMUSG00000029765,ENSMUST00000115096.3,0.0001754332,0.0065033033,-1.1333831904,-1.6351263082
Gstm7,ENSMUSG00000004035,ENSMUST00000004137.10,7.61195795483301E-08,9.37740113352021E-06,-1.1345192768,-1.6367653345
Ldhb,ENSMUSG00000030246,ENSMUST00000204433.2,6.10490540793684E-09,9.94480649402138E-07,-1.1350052793,-1.6374664878
Acsl1,ENSMUSG00000018796,ENSMUST00000110372.8,0.0022908603,0.0480608885,-1.1351011179,-1.6376047537
Vegfa,ENSMUSG00000023951,ENSMUST00000142321.1,5.54987259870342E-09,0.000000913,-1.1357539245,-1.6385465545
Ret,ENSMUSG00000030110,ENSMUST00000032201.7,0.0022504898,0.0473640034,-1.1358612802,-1.6387014361
Cpt1b,ENSMUSG00000078937,ENSMUST00000109313.8,6.62428753872118E-15,3.54452912917856E-12,-1.1369363032,-1.6402523664
Smtnl1,ENSMUSG00000027077,ENSMUST00000028471.5,2.67812797736586E-22,3.83428306337842E-19,-1.1373317392,-1.64082286
Pm20d2,ENSMUSG00000054659,ENSMUST00000098181.8,3.32603794797094E-12,1.22354311262406E-09,-1.1376036201,-1.6412151012
Idh2,ENSMUSG00000030541,ENSMUST00000107384.9,2.69537853460027E-11,8.1589878350503E-09,-1.1396650912,-1.6441891754
Hspb6,ENSMUSG00000036854,ENSMUST00000044048.7,2.53606729975986E-10,6.16252720505409E-08,-1.1398692175,-1.6444836674
Rgs4,ENSMUSG00000038530,ENSMUST00000027991.11,5.61735737674164E-06,0.000371496,-1.1404528038,-1.6453256043
Ppm1k,ENSMUSG00000037826,ENSMUST00000042766.5,0.0002747454,0.0091823889,-1.1420118001,-1.6475747606
Cuedc1,ENSMUSG00000018378,ENSMUST00000154812.7,0.000003323,0.0002372363,-1.142540799,-1.6483379448
Cuedc1,ENSMUSG00000098571,ENSMUST00000192539.5,0.000003323,0.0002372363,-1.142540799,-1.6483379448
Cmbl,ENSMUSG00000022235,ENSMUST00000070918.13,7.53626728863014E-07,6.60958091193053E-05,-1.1486097531,-1.6570935948
Fndc5,ENSMUSG00000001334,ENSMUST00000102600.3,4.14229286297099E-19,3.98963054236659E-16,-1.1491991868,-1.6579439678
Dmac2,ENSMUSG00000057229,ENSMUST00000205593.1,0.000166546,0.006243766,-1.1505057378,-1.6598289224
Pcp4l1,ENSMUSG00000038370,ENSMUST00000111332.1,5.11002342305853E-10,1.16678133961069E-07,-1.1514270049,-1.6611580299
Hsdl2,ENSMUSG00000028383,ENSMUST00000107528.7,1.55444694755096E-05,0.0008882817,-1.1536568829,-1.6643750638
Gipc3,ENSMUSG00000034872,ENSMUST00000045102.6,0.0002529335,0.0086220381,-1.1541843737,-1.6651360722
Gss,ENSMUSG00000027610,ENSMUST00000140860.1,2.8196054950272E-06,0.0002091918,-1.1547258533,-1.6659172621
Rcan2,ENSMUSG00000039601,ENSMUST00000044895.12,2.7044238713721E-05,0.0014072834,-1.1558940767,-1.6676026522
Art5,ENSMUSG00000070424,ENSMUST00000106937.7,0.0007572923,0.0205723316,-1.1576296089,-1.6701064959
AI464131,ENSMUSG00000046312,ENSMUST00000149596.1,0.0015113792,0.0351613048,-1.1599850737,-1.6735047134
Tcea3,ENSMUSG00000001604,ENSMUST00000136812.1,0.0001551217,0.0059159562,-1.1627086271,-1.6774339703
Ppp2r2c,ENSMUSG00000029120,ENSMUST00000031003.10,0.0001253675,0.0049704222,-1.1630480176,-1.6779236073
Myl3,ENSMUSG00000059741,ENSMUST00000124267.7,5.9358705503137E-07,0.000053935,-1.1637426372,-1.6789257315
Prss23,ENSMUSG00000039405,ENSMUST00000041761.6,2.4376237610604E-07,2.56206832330659E-05,-1.1647670395,-1.6804036317
Crym,ENSMUSG00000030905,ENSMUST00000033198.5,4.08288686482717E-06,0.0002823551,-1.1666745708,-1.6831556176
Fyco1,ENSMUSG00000025241,ENSMUST00000216136.1,0.0002217728,0.0077904313,-1.168460392,-1.685732013
Fam198b,ENSMUSG00000027955,ENSMUST00000029567.8,5.95186744908012E-06,0.0003878085,-1.168921498,-1.6863972484
Fam220a,ENSMUSG00000083012,ENSMUST00000196487.1,0.0008593702,0.0225251937,-1.1751707405,-1.6954129995
Abat,ENSMUSG00000057880,ENSMUST00000065987.13,3.46430314047824E-08,4.69346624707298E-06,-1.1777444597,-1.6991260914
Kbtbd3,ENSMUSG00000025893,ENSMUST00000212221.1,0.0005595061,0.0160905089,-1.1785536962,-1.7002935729
Vegfa,ENSMUSG00000023951,ENSMUST00000146149.1,1.87213563076747E-06,0.0001469224,-1.1800881241,-1.7025072845
Ppara,ENSMUSG00000022383,ENSMUST00000109422.7,7.03251007404371E-11,1.9607008218543E-08,-1.1826831842,-1.7062511648
Clk3,ENSMUSG00000032316,ENSMUST00000215158.1,0.0007349287,0.0200470546,-1.183088298,-1.7068356205
Tpbgl,ENSMUSG00000096606,ENSMUST00000178124.2,1.37244165410571E-10,3.56384077171282E-08,-1.1851669547,-1.7098344882
Aoc3,ENSMUSG00000019326,ENSMUST00000103105.9,1.64843623356241E-05,0.0009339317,-1.1854227289,-1.7102034923
Atp5j,ENSMUSG00000022890,ENSMUST00000114193.7,6.19844951911536E-07,5.58419160503568E-05,-1.1858359885,-1.7107996999
Cox6c,ENSMUSG00000014313,ENSMUST00000153512.1,0.0002472917,0.0084719178,-1.1858620236,-1.7108372606
Ppip5k1,ENSMUSG00000033526,ENSMUST00000132613.7,4.76228346894651E-06,0.0003217761,-1.1874308993,-1.7131006699
H2-Q10,ENSMUSG00000067235,ENSMUST00000174589.1,4.93596701412031E-05,0.0023200797,-1.1883766863,-1.7144651521
Glb1l2,ENSMUSG00000036395,ENSMUST00000066560.12,1.18460766700261E-06,9.89782680506773E-05,-1.1896115565,-1.7162466932
Tmem94,ENSMUSG00000020747,ENSMUST00000103033.7,4.94551428779739E-08,6.36288527494356E-06,-1.190192122,-1.7170842722
Car14,ENSMUSG00000038526,ENSMUST00000036181.14,9.46091454850786E-12,3.09366065665498E-09,-1.1939884196,-1.7225611718
Slc25a42,ENSMUSG00000002346,ENSMUST00000150706.7,0.000001989,0.0001542655,-1.1952747366,-1.724416935
Adk,ENSMUSG00000039197,ENSMUST00000045376.10,4.55267490786158E-15,2.56562604142714E-12,-1.1982820136,-1.7287555186
Cmtm8,ENSMUSG00000041012,ENSMUST00000047013.3,3.52361593348293E-06,0.0002505456,-1.1996008839,-1.7306582463
Retsat,ENSMUSG00000056666,ENSMUST00000176364.7,2.93929993569275E-10,7.04540884585755E-08,-1.2002093571,-1.7315360875
Apol6,ENSMUSG00000033576,ENSMUST00000129468.7,0.0004044943,0.0124216096,-1.2019582075,-1.7340591453
Lpl,ENSMUSG00000015568,ENSMUST00000015712.14,8.2234603238145E-24,1.55579058476223E-20,-1.2061659583,-1.7401296466
H2-D1,ENSMUSG00000073411,ENSMUST00000174325.1,0.0023711889,0.0492668706,-1.2063364677,-1.7403756396
Uba7,ENSMUSG00000032596,ENSMUST00000177392.7,0.0023209817,0.0485773858,-1.2078009646,-1.742488462
Rasgrp3,ENSMUSG00000071042,ENSMUST00000164192.7,6.60746311810613E-06,0.0004263303,-1.2078351317,-1.7425377547
Cdc42ep2,ENSMUSG00000045664,ENSMUST00000055458.4,3.96830815781688E-06,0.0002758703,-1.2091733943,-1.7444684595
Islr,ENSMUSG00000037206,ENSMUST00000168864.3,0.0001122221,0.0045414392,-1.2215315422,-1.7622974983
Mtfp1,ENSMUSG00000004748,ENSMUST00000004868.5,3.29428251637566E-13,1.44221510528899E-10,-1.2253003764,-1.7677347766
Gmpr,ENSMUSG00000000253,ENSMUST00000000260.12,5.49220976086007E-09,9.0635148804374E-07,-1.2253180553,-1.7677602819
Gcnt2,ENSMUSG00000021360,ENSMUST00000069958.14,2.05283824277472E-10,5.12948114313704E-08,-1.2257393477,-1.7683680783
Nov,ENSMUSG00000037362,ENSMUST00000050027.8,6.91115168912998E-09,1.10272421213338E-06,-1.2261060677,-1.7688971435
Aqp7,ENSMUSG00000028427,ENSMUST00000030136.12,6.37098078260372E-05,0.0028625103,-1.2330338355,-1.7788917998
Znrf1,ENSMUSG00000033545,ENSMUST00000172856.7,0.0022707879,0.0477153699,-1.2359380442,-1.7830816872
Mylk4,ENSMUSG00000044951,ENSMUST00000057428.11,1.40794048922108E-09,2.92481692296111E-07,-1.2466894465,-1.7985926821
Myl2,ENSMUSG00000013936,ENSMUST00000139213.7,8.89440742286484E-05,0.0037334663,-1.2474555194,-1.7996978916
Synm,ENSMUSG00000030554,ENSMUST00000074233.11,2.61946976381505E-07,2.74231564819318E-05,-1.2474840008,-1.7997389816
Klhl23,ENSMUSG00000042155,ENSMUST00000053087.3,4.05297276993117E-21,4.99297968701312E-18,-1.2483301743,-1.8009597518
Ccrl2,ENSMUSG00000043953,ENSMUST00000199839.4,0.000083957,0.0035705652,-1.252989732,-1.8076820726
Tgtp1,ENSMUSG00000115886,ENSMUST00000229815.1,1.16630330837777E-07,1.35488125339245E-05,-1.2534054867,-1.8082818799
Tgtp1,ENSMUSG00000115886,ENSMUST00000229241.1,1.16630330837777E-07,1.35488125339245E-05,-1.2534054867,-1.8082818799
Hmgcs2,ENSMUSG00000027875,ENSMUST00000090746.2,0.00138047,0.0327046675,-1.2534640664,-1.8083663925
Slc2a4,ENSMUSG00000018566,ENSMUST00000018710.12,0.0001568588,0.0059650265,-1.2579485709,-1.8148361649
Pcsk6,ENSMUSG00000030513,ENSMUST00000176209.1,3.42215607246838E-08,4.64870386057192E-06,-1.258855286,-1.8161442783
Adhfe1,ENSMUSG00000025911,ENSMUST00000190654.1,4.05912256965957E-06,0.0002814449,-1.2619998201,-1.820680882
Sel1l3,ENSMUSG00000029189,ENSMUST00000031090.7,8.46216713906111E-15,4.39476842997533E-12,-1.2637877917,-1.8232603798
Lipe,ENSMUSG00000003123,ENSMUST00000054301.13,2.22965332610843E-12,8.4365304031387E-10,-1.2657050721,-1.8260264308
Pygo1,ENSMUSG00000034910,ENSMUST00000038489.5,2.54900543943941E-17,1.84970500196471E-14,-1.2660978365,-1.8265930701
Mdh1,ENSMUSG00000020321,ENSMUST00000144978.1,3.20825044513049E-06,0.0002315404,-1.266892149,-1.8277390208
Myl3,ENSMUSG00000059741,ENSMUST00000136695.2,0.0010928192,0.027165608,-1.2675473323,-1.8286842504
2310002L09Rik,ENSMUSG00000028396,ENSMUST00000095023.1,8.57135826895265E-05,0.0036266019,-1.2703006718,-1.8326564796
Mpst,ENSMUSG00000071711,ENSMUST00000043865.7,0.001668294,0.0376703055,-1.2711507907,-1.8338829419
Srcin1,ENSMUSG00000038453,ENSMUST00000107596.8,0.0001154537,0.0046438343,-1.2730779799,-1.8366632882
Mylk4,ENSMUSG00000044951,ENSMUST00000230119.1,4.26496411495115E-08,5.66235448775206E-06,-1.2731855678,-1.8368185048
Arhgap20,ENSMUSG00000053199,ENSMUST00000065496.11,2.0942947027562E-05,0.001140196,-1.2816282719,-1.8489987521
Pdzd3,ENSMUSG00000032105,ENSMUST00000034618.5,0.000003072,0.0002235322,-1.2829485764,-1.8509035488
Slc2a4,ENSMUSG00000018566,ENSMUST00000141837.8,0.0013778132,0.0326563302,-1.2841728145,-1.8526697511
Sorl1,ENSMUSG00000049313,ENSMUST00000060989.8,1.32491228688805E-23,2.33948595244403E-20,-1.2875845046,-1.8575917795
Slc36a2,ENSMUSG00000020264,ENSMUST00000039305.5,0.0001154278,0.0046438343,-1.2892854699,-1.8600457537
Efr3b,ENSMUSG00000020658,ENSMUST00000218166.1,0.0001900938,0.0069393731,-1.2900067347,-1.8610863188
Tusc5,ENSMUSG00000046275,ENSMUST00000062024.2,8.82809266249228E-06,0.0005456833,-1.2942103348,-1.8671508319
Ces1d,ENSMUSG00000056973,ENSMUST00000034172.7,2.2647410440084E-09,4.25425983419351E-07,-1.3010207169,-1.8769761364
Dusp1,ENSMUSG00000024190,ENSMUST00000126178.1,1.38848138183124E-07,1.5616141027547E-05,-1.3023974726,-1.878962375
Irs1,ENSMUSG00000055980,ENSMUST00000069799.2,0.0008358922,0.0220929957,-1.3027018206,-1.8794014563
Efcab6,ENSMUSG00000022441,ENSMUST00000149563.1,0.0010258068,0.0259503644,-1.3043389827,-1.8817633819
Kif3c,ENSMUSG00000020668,ENSMUST00000220210.1,2.51533422983698E-09,4.57885911192969E-07,-1.3045476042,-1.8820643592
Cth,ENSMUSG00000028179,ENSMUST00000118539.1,2.41550717561601E-06,0.0001820152,-1.3056434566,-1.88364534
Abi3bp,ENSMUSG00000035258,ENSMUST00000048471.13,0.0002843845,0.0094095566,-1.3069165443,-1.8854820174
Nudt7,ENSMUSG00000031767,ENSMUST00000109109.7,1.75166563956039E-05,0.0009850423,-1.3073129419,-1.8860538981
Me3,ENSMUSG00000030621,ENSMUST00000032856.12,4.94876396140816E-08,6.36288527494356E-06,-1.3081805467,-1.8873055873
Pitpnc1,ENSMUSG00000040430,ENSMUST00000134763.1,5.11127023754874E-05,0.0023961002,-1.3096483704,-1.8894232093
Myh7,ENSMUSG00000053093,ENSMUST00000227401.1,0.0003959135,0.0122005399,-1.3108244503,-1.8911199339
Colgalt2,ENSMUSG00000032649,ENSMUST00000044311.8,1.55542611243498E-06,0.0001248418,-1.3117898571,-1.8925127215
Clcn1,ENSMUSG00000029862,ENSMUST00000031894.12,6.10988795699234E-05,0.002773641,-1.3120099484,-1.8928302461
Cldn19,ENSMUSG00000066058,ENSMUST00000094823.3,0.0007626694,0.02067599,-1.3123170233,-1.8932732615
Cux2,ENSMUSG00000042589,ENSMUST00000111752.9,8.65183755578353E-06,0.0005372964,-1.313763046,-1.8953594314
Fam131b,ENSMUSG00000029861,ENSMUST00000095974.3,0.0003076747,0.0099844149,-1.3215075031,-1.9065323212
Tpi1,ENSMUSG00000023456,ENSMUST00000149610.2,5.20919746447142E-09,0.000000865,-1.3216770625,-1.9067769438
Ggnbp1,ENSMUSG00000048731,ENSMUST00000053683.6,2.09942978912534E-10,5.22127202907684E-08,-1.3217539171,-1.9068878214
Fabp3,ENSMUSG00000028773,ENSMUST00000070532.7,2.82429260336777E-08,3.92680451648822E-06,-1.3236663268,-1.9096468455
Trim7,ENSMUSG00000040350,ENSMUST00000046903.5,3.43637903124731E-05,0.0017173134,-1.323809714,-1.9098537095
Grtp1,ENSMUSG00000038515,ENSMUST00000210317.1,7.3856307263172E-05,0.0032323332,-1.3245029239,-1.9108537999
Ablim2,ENSMUSG00000029095,ENSMUST00000054598.11,1.12704726885179E-05,0.0006719846,-1.3267592414,-1.914108978
Klhl38,ENSMUSG00000022357,ENSMUST00000022985.1,5.60176937980884E-18,4.56526968240944E-15,-1.3303373991,-1.9192711684
Klhl38,ENSMUSG00000116332,ENSMUST00000230718.1,5.60176937980884E-18,4.56526968240944E-15,-1.3303373991,-1.9192711684
Cyp2e1,ENSMUSG00000025479,ENSMUST00000026552.8,8.72459210121376E-17,6.00217944646229E-14,-1.3307491589,-1.9198652122
Mlxipl,ENSMUSG00000005373,ENSMUST00000142385.7,4.52702654641064E-07,4.36018504078202E-05,-1.3316069617,-1.9211027601
Fzd9,ENSMUSG00000049551,ENSMUST00000062572.2,2.40078411736103E-06,0.0001815362,-1.3331543729,-1.9233352026
Mrpl3,ENSMUSG00000032563,ENSMUST00000035177.14,2.11443027729474E-08,3.0272355426793E-06,-1.3343342567,-1.925037415
Syngr1,ENSMUSG00000022415,ENSMUST00000009727.11,0.000746338,0.0203268714,-1.3357137677,-1.9270276287
Satb1,ENSMUSG00000023927,ENSMUST00000169480.7,8.39488824691018E-05,0.0035705652,-1.3360721328,-1.9275446403
Uqcrc1,ENSMUSG00000025651,ENSMUST00000195387.1,0.0016630306,0.0375834985,-1.3380268822,-1.9303647475
Uqcrc1,ENSMUSG00000107235,ENSMUST00000202097.1,0.0016630306,0.0375834985,-1.3380268822,-1.9303647475
Akr1c14,ENSMUSG00000033715,ENSMUST00000041768.6,0.0013535718,0.0321784966,-1.3414886257,-1.9353589878
Gpt,ENSMUSG00000022546,ENSMUST00000229679.1,0.0013411408,0.0319587287,-1.3440724736,-1.9390866923
Gpihbp1,ENSMUSG00000022579,ENSMUST00000186934.1,0.0006372568,0.0177857768,-1.3487898653,-1.9458924498
Clcn1,ENSMUSG00000029862,ENSMUST00000114684.7,0.0001353295,0.0052828387,-1.3510013772,-1.9490829871
Lingo3,ENSMUSG00000051067,ENSMUST00000053986.8,8.87270754761598E-10,1.88760617236892E-07,-1.352960383,-1.9519092351
Ccrl2,ENSMUSG00000043953,ENSMUST00000111888.2,0.0018744296,0.0412363541,-1.3577967151,-1.9588865875
Apobec2,ENSMUSG00000040694,ENSMUST00000046549.3,5.20038642072255E-28,1.53044483258298E-24,-1.3579265148,-1.9590738487
Apobec2,ENSMUSG00000116086,ENSMUST00000229603.1,5.20038642072255E-28,1.53044483258298E-24,-1.3579265148,-1.9590738487
Slc25a47,ENSMUSG00000048856,ENSMUST00000057026.9,1.03926934103298E-05,0.0006268748,-1.3627559165,-1.9660412027
Tpm1,ENSMUSG00000032366,ENSMUST00000113690.7,4.05237168637583E-07,0.000039753,-1.3695940887,-1.9759065998
Amigo3,ENSMUSG00000032593,ENSMUST00000085060.2,6.03121905045561E-14,2.77818927617204E-11,-1.3715378588,-1.9787108673
Asb11,ENSMUSG00000031382,ENSMUST00000033755.5,1.78642933454237E-05,0.0010018217,-1.3717469291,-1.979012492
1810014B01Rik,ENSMUSG00000097412,ENSMUST00000218095.1,0.0006116653,0.0172166555,-1.3722487823,-1.9797365131
Tnfaip2,ENSMUSG00000021281,ENSMUST00000109792.7,0.0001620691,0.0061148779,-1.372442315,-1.9800157217
Hadha,ENSMUSG00000025745,ENSMUST00000126081.1,1.7435224546506E-06,0.0001376447,-1.3780071382,-1.9880440646
Ifi203-ps,ENSMUSG00000090222,ENSMUST00000155076.2,1.52447701135754E-09,3.11799693909818E-07,-1.3802040554,-1.9912135461
Slc27a1,ENSMUSG00000031808,ENSMUST00000212111.1,0.0021800404,0.0461563863,-1.3877993771,-2.0021712791
Tagln,ENSMUSG00000032085,ENSMUST00000216035.1,4.69300003904024E-07,4.46323682348436E-05,-1.3954250466,-2.0131727947
Myl3,ENSMUSG00000059741,ENSMUST00000153142.2,2.89971084478086E-14,1.44911681679789E-11,-1.4026491022,-2.0235949039
Adig,ENSMUSG00000044405,ENSMUST00000059889.3,4.70947052258269E-08,6.11457799001895E-06,-1.4058046687,-2.028147424
Kbtbd12,ENSMUSG00000033182,ENSMUST00000120933.4,2.44497086345202E-15,1.43908268388493E-12,-1.4101707678,-2.0344463735
Rasd1,ENSMUSG00000049892,ENSMUST00000062405.7,2.16522051842465E-05,0.001169581,-1.4109558802,-2.0355790513
Tppp3,ENSMUSG00000014846,ENSMUST00000014990.12,1.53337106453272E-06,0.0001236336,-1.4119677542,-2.0370388768
Ablim2,ENSMUSG00000029095,ENSMUST00000129347.7,1.76519402119057E-07,1.92402516223309E-05,-1.4133127228,-2.0389792564
Ablim1,ENSMUSG00000025085,ENSMUST00000111544.7,0.0013841204,0.0327764913,-1.4135054011,-2.0392572324
Fsd2,ENSMUSG00000038663,ENSMUST00000042318.5,0.0003776309,0.0118019115,-1.4165251115,-2.0436137536
Efhd1,ENSMUSG00000026255,ENSMUST00000027472.6,2.64558566048621E-07,2.76419347520584E-05,-1.4185524326,-2.0465385598
Cxcl9,ENSMUSG00000029417,ENSMUST00000113093.4,0.0014179319,0.033427729,-1.4240627761,-2.054488305
Ces1f,ENSMUSG00000031725,ENSMUST00000034178.8,0.001500036,0.034958332,-1.424144675,-2.0546064602
Itga6,ENSMUSG00000027111,ENSMUST00000155249.1,0.0010626229,0.0266022329,-1.4247124442,-2.0554255779
Ctla2b,ENSMUSG00000074874,ENSMUST00000225439.1,0.0008948241,0.0232474328,-1.4294125122,-2.0622063427
Pknox2,ENSMUSG00000035934,ENSMUST00000215175.1,0.000226139,0.0079123271,-1.4340535009,-2.0689018741
Acss2,ENSMUSG00000027605,ENSMUST00000148870.1,2.35030838591553E-05,0.0012525441,-1.4361189416,-2.0718816752
Myo1c,ENSMUSG00000017774,ENSMUST00000102505.9,0.0004758039,0.0141501837,-1.4371683589,-2.0733956643
Rtn4,ENSMUSG00000020458,ENSMUST00000060992.5,6.9034678380252E-29,2.28560876114818E-25,-1.4415815819,-2.0797625993
Agt,ENSMUSG00000031980,ENSMUST00000063278.6,4.12865174098867E-08,5.55094082932469E-06,-1.4429588937,-2.0817496402
Ldb3,ENSMUSG00000021798,ENSMUST00000228044.1,0.0008893399,0.023116291,-1.449682603,-2.0914499023
Acss1,ENSMUSG00000027452,ENSMUST00000028944.3,3.36375716816761E-30,1.27277363192388E-26,-1.4503162542,-2.0923640677
Abi3bp,ENSMUSG00000035258,ENSMUST00000096013.9,0.0002152219,0.0076209571,-1.4591639206,-2.1051285521
